date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:11:41	5353/5353	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:21:09%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/107438c-150x1501.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/107438c-150x1501.jpg	(from http://www.domerama.com/coverings/aluminet/)
18:11:43	67303/67303	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:28:21%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/grommetkit1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/grommetkit1.jpg	(from http://www.domerama.com/coverings/aluminet/)
18:11:43	13259/13259	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:31:07%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/reinforcement_tape1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/reinforcement_tape1.jpg	(from http://www.domerama.com/coverings/aluminet/)
18:11:47	22235/22235	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:22:30%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/alumin_vs_black1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/alumin_vs_black1.jpg	(from http://www.domerama.com/coverings/aluminet/)
18:11:47	21112/21112	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:22:24%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/aluminet_sewing1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/aluminet_sewing1.jpg	(from http://www.domerama.com/coverings/aluminet/)
18:11:49	8678/8678	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://i.ytimg.com/vi/5eOQxjZUj_A/0.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/i.ytimg.com/vi/5eOQxjZUj_A/0.jpg	(from http://www.domerama.com/coverings/shrink-wrap/)
18:11:55	43114/43114	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:15:32%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/shrink_wrap_colors1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/shrink_wrap_colors1.jpg	(from http://www.domerama.com/coverings/shrink-wrap/)
18:11:58	55400/55400	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:15:49%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/shrnkfst_heat_gun1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/shrnkfst_heat_gun1.jpg	(from http://www.domerama.com/coverings/shrink-wrap/)
18:11:58	16604/16604	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:14:53%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/riipack-2200-shrink-gun-extensions1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/riipack-2200-shrink-gun-extensions1.jpg	(from http://www.domerama.com/coverings/shrink-wrap/)
18:12:04	32690/32690	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:15:43%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/shrink_wrap_tape1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/shrink_wrap_tape1.jpg	(from http://www.domerama.com/coverings/shrink-wrap/)
18:12:05	46042/46042	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:15:22%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/shrink_propane_kit1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/shrink_propane_kit1.jpg	(from http://www.domerama.com/coverings/shrink-wrap/)
18:12:08	19924/19924	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:33:39%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/tyvek_roll1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/tyvek_roll1.jpg	(from http://www.domerama.com/coverings/tyvek/)
18:12:13	28097/28097	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:33:44%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/tyvek_tape1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/tyvek_tape1.jpg	(from http://www.domerama.com/coverings/tyvek/)
18:12:20	87049/87049	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:33:35%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/tyvek_dome1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/tyvek_dome1.jpg	(from http://www.domerama.com/coverings/tyvek/)
18:12:21	5313/5313	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:34:25%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/washmachine1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/washmachine1.jpg	(from http://www.domerama.com/coverings/tyvek/)
18:12:27	87308/87308	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:31:30%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/sewing_tyvek1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/sewing_tyvek1.jpg	(from http://www.domerama.com/coverings/tyvek/)
18:12:34	75476/75476	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:33:28%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/tyvek_banner1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/tyvek_banner1.jpg	(from http://www.domerama.com/coverings/tyvek/)
18:12:35	47052/47052	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:42:39%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/poly_batten_tape.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/poly_batten_tape.jpg	(from http://www.domerama.com/coverings/plastic-film/)
18:12:35	8101/8101	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:48:55%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/109921a-150x150.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/109921a-150x150.jpg	(from http://www.domerama.com/coverings/plastic-film/)
18:12:36	5353/5353	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:48:52%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/107438c-150x150.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/107438c-150x150.jpg	(from http://www.domerama.com/coverings/plastic-film/)
18:12:38	11322/11322	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:42:43%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/poly_channel.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/poly_channel.jpg	(from http://www.domerama.com/coverings/plastic-film/)
18:12:44	45984/45984	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:42:35%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/polyfasteners.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/polyfasteners.jpg	(from http://www.domerama.com/coverings/plastic-film/)
18:12:48	17160/17160	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:43:15%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/roofing_reinke-300x177.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/roofing_reinke-300x177.jpg	(from http://www.domerama.com/coverings/shingles/)
18:12:50	72457/72457	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:14:40%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/plywood_osb1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/plywood_osb1.jpg	(from http://www.domerama.com/coverings/plywood-osb/)
18:12:51	17796/17796	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:43:10%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/roofing_prs1-300x206.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/roofing_prs1-300x206.jpg	(from http://www.domerama.com/coverings/shingles/)
18:12:54	21110/21110	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:36:29%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/3tab_shingles-300x174.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/3tab_shingles-300x174.jpg	(from http://www.domerama.com/coverings/shingles/)
18:12:59	29832/29832	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2022:38:44%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/sketchup_greenhouse.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/sketchup_greenhouse.jpg	(from http://www.domerama.com/coverings/polycarbonate-panels/)
18:13:00	57683/57683	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:36:53%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/architectural_shingles.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/architectural_shingles.jpg	(from http://www.domerama.com/coverings/shingles/)
18:13:03	22455/22455	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2022:36:45%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/polycarbonate_colors.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/polycarbonate_colors.jpg	(from http://www.domerama.com/coverings/polycarbonate-panels/)
18:13:06	35913/35913	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2022:36:57%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/polycarbonate_layers.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/polycarbonate_layers.jpg	(from http://www.domerama.com/coverings/polycarbonate-panels/)
18:13:07	19260/19260	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Jan%202013%2001:46:31%20GMT	http://www.domerama.com/wp-content/uploads/2013/01/poly_h_channel-300x265.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2013/01/poly_h_channel-300x265.jpg	(from http://www.domerama.com/coverings/polycarbonate-panels/)
18:13:10	21436/21436	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Jan%202013%2001:46:33%20GMT	http://www.domerama.com/wp-content/uploads/2013/01/poly_h_channel_installation.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2013/01/poly_h_channel_installation.jpg	(from http://www.domerama.com/coverings/polycarbonate-panels/)
18:13:10	21122/21122	---M--	200	added ('OK')	image/jpeg	etag:%221323644551%22	http://i.ytimg.com/vi/-mwpawIedVY/0.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/i.ytimg.com/vi/-mwpawIedVY/0.jpg	(from http://www.domerama.com/coverings/polycarbonate-panels/)
18:13:14	19768/19768	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://i.ytimg.com/vi/wZMQvHlg3t8/0.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/i.ytimg.com/vi/wZMQvHlg3t8/0.jpg	(from http://www.domerama.com/coverings/polycarbonate-panels/)
18:13:14	23188/23188	---M--	200	added ('OK')	image/jpeg	etag:%221324522519%22	http://i.ytimg.com/vi/Acg1Blg-IeA/0.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/i.ytimg.com/vi/Acg1Blg-IeA/0.jpg	(from http://www.domerama.com/coverings/polycarbonate-panels/)
18:13:20	31166/31166	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:42:16%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/parachute_shape.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/parachute_shape.jpg	(from http://www.domerama.com/coverings/parachute/)
18:13:21	4976/4976	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:45:51%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/thumb_bamboo_dome-90x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/thumb_bamboo_dome-90x90.jpg	(from http://www.domerama.com/types-of-domes/)
18:13:22	49092/49092	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:12:18%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/color_chute1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/color_chute1.jpg	(from http://www.domerama.com/coverings/parachute/)
18:13:22	5285/5285	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:27:56%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/27-img_4706-120x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/27-img_4706-120x90.jpg	(from http://www.domerama.com/types-of-domes/)
18:13:23	3281/3281	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:03:15%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/yurt_aerodynamic-120x71.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/yurt_aerodynamic-120x71.jpg	(from http://www.domerama.com/types-of-domes/)
18:13:24	5068/5068	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:47:16%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/thumb_pool_cover-90x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/thumb_pool_cover-90x90.jpg	(from http://www.domerama.com/types-of-domes/)
18:13:24	4790/4790	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Jan%202013%2012:02:48%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/IMG_2050.JPG.scaled1000-120x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/IMG_2050.JPG.scaled1000-120x90.jpg	(from http://www.domerama.com/types-of-domes/)
18:13:25	5281/5281	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2016:27:48%20GMT	http://www.domerama.com/wp-content/uploads/2012/03/Mixture-005-120x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/03/Mixture-005-120x90.jpg	(from http://www.domerama.com/types-of-domes/)
18:13:25	3422/3422	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202013%2001:15:43%20GMT	http://www.domerama.com/wp-content/uploads/2013/04/atlantic_020-120x84.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2013/04/atlantic_020-120x84.jpg	(from http://www.domerama.com/types-of-domes/)
18:13:25	4966/4966	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2019:03:04%20GMT	http://www.domerama.com/wp-content/uploads/2012/08/pillow_dome_1-120x77.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/08/pillow_dome_1-120x77.jpg	(from http://www.domerama.com/types-of-domes/)
18:13:26	4655/4655	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2021:55:38%20GMT	http://www.domerama.com/wp-content/uploads/2012/10/earthbag_cat-90x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/10/earthbag_cat-90x90.jpg	(from http://www.domerama.com/types-of-domes/)
18:13:26	3837/3837	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Jan%202013%2022:39:41%20GMT	http://www.domerama.com/wp-content/uploads/2013/01/800px-All_hexayurts_web_dimensions-120x84.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2013/01/800px-All_hexayurts_web_dimensions-120x84.jpg	(from http://www.domerama.com/types-of-domes/)
18:13:27	5388/5388	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jan%202013%2018:47:43%20GMT	http://www.domerama.com/wp-content/uploads/2013/01/eco-camp-founders-120x84.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2013/01/eco-camp-founders-120x84.jpg	(from http://www.domerama.com/types-of-domes/)
18:13:27	4783/4783	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jul%202013%2002:30:42%20GMT	http://www.domerama.com/wp-content/uploads/2013/06/IMG_1585-120x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2013/06/IMG_1585-120x90.jpg	(from http://www.domerama.com/types-of-domes/)
18:13:28	4604/4604	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Feb%202013%2008:11:31%20GMT	http://www.domerama.com/wp-content/uploads/2012/08/fi_event_domes-90x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/08/fi_event_domes-90x90.jpg	(from http://www.domerama.com/types-of-domes/)
18:13:30	3619/3619	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2016:29:37%20GMT	http://www.domerama.com/wp-content/uploads/2012/04/13Note_the_Oil_Drum_PropA1-65x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/04/13Note_the_Oil_Drum_PropA1-65x90.jpg	(from http://www.domerama.com/types-of-domes/bamboo/)
18:13:30	62894/62894	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:13:28%20GMT	http://www.domerama.com/types-of-domes/geodesic-houseboats-coming-to-buffalos-waterfront/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/geodesic-houseboats-coming-to-buffalos-waterfront/index.html	(from http://www.domerama.com/types-of-domes/)
18:13:31	6260/6260	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2016:37:02%20GMT	http://www.domerama.com/wp-content/uploads/2012/04/Roof_assembly-120x81.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/04/Roof_assembly-120x81.jpg	(from http://www.domerama.com/types-of-domes/bamboo/)
18:13:33	4974/4974	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2019:17:43%20GMT	http://www.domerama.com/wp-content/uploads/2012/12/bamboo_building_material_image054-120x88.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/12/bamboo_building_material_image054-120x88.jpg	(from http://www.domerama.com/types-of-domes/bamboo/)
18:13:33	107759/107759	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:13:31%20GMT	http://www.domerama.com/types-of-domes/bamboo/bamboo-dome-construction/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/bamboo/bamboo-dome-construction/index.html	(from http://www.domerama.com/types-of-domes/bamboo/)
18:13:37	94900/94900	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:13:34%20GMT	http://www.domerama.com/types-of-domes/bamboo/bamboo-as-a-building-material/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/bamboo/bamboo-as-a-building-material/index.html	(from http://www.domerama.com/types-of-domes/bamboo/)
18:13:38	27690/27690	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://i.ytimg.com/vi/7UWw7zRl5mw/0.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/i.ytimg.com/vi/7UWw7zRl5mw/0.jpg	(from http://www.domerama.com/types-of-domes/bamboo/)
18:13:42	2244931/2244931	---M--	200	added ('OK')	application/pdf	date:Tue,%2008%20Jan%202013%2018:10:43%20GMT	http://www.domerama.com/wp-content/uploads/2012/08/ClintonEqualEdge.pdf	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/08/ClintonEqualEdge.pdf	(from http://www.domerama.com/technical/clintons-equal-central-angle-conjecture/)
18:13:53	61559/61559	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:12:26%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/cross_assembly1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/cross_assembly1.jpg	(from http://www.domerama.com/types-of-domes/bamboo/)
18:13:53	95370/95370	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:45:54%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/thumb_bamboo_dome.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/thumb_bamboo_dome.jpg	(from http://www.domerama.com/types-of-domes/bamboo/)
18:13:55	105772/105772	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:12:45%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/cutting_measuring1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/cutting_measuring1.jpg	(from http://www.domerama.com/types-of-domes/bamboo/)
18:13:56	15887/15887	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:11:54%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/assembly_1a1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/assembly_1a1.jpg	(from http://www.domerama.com/types-of-domes/bamboo/)
18:14:00	25657/25657	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:12:00%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/assembly_1b1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/assembly_1b1.jpg	(from http://www.domerama.com/types-of-domes/bamboo/)
18:14:03	37624/37624	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:12:06%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/assembly_1c1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/assembly_1c1.jpg	(from http://www.domerama.com/types-of-domes/bamboo/)
18:14:07	89158/89158	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:12:33%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/cross_tying1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/cross_tying1.jpg	(from http://www.domerama.com/types-of-domes/bamboo/)
18:14:08	49209/49209	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:16:13%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/stage_21.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/stage_21.jpg	(from http://www.domerama.com/types-of-domes/bamboo/)
18:14:20	71978/71978	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:16:00%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/stage51.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/stage51.jpg	(from http://www.domerama.com/types-of-domes/bamboo/)
18:14:24	138865/138865	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:16:22%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/stage_3_41.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/stage_3_41.jpg	(from http://www.domerama.com/types-of-domes/bamboo/)
18:14:25	98954/98954	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:16:07%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/stage61.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/stage61.jpg	(from http://www.domerama.com/types-of-domes/bamboo/)
